snapshot_date,captured_at,href,title,concept_doi,latest_version_doi,latest_record_id,views,unique_views,downloads,unique_downloads,version_views,version_unique_views,version_downloads,version_unique_downloads
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-2.html,Commentary on the Daodejing: The Junzi Is Not a Vessel — II (Chapters 10–18),10.5281/zenodo.20116288,10.5281/zenodo.22775719,22775719,145,142,13,13,1,1,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-3.html,Commentary on the Daodejing: The Junzi Is Not a Vessel — III (Chapters 19–27),10.5281/zenodo.20117250,10.5281/zenodo.22775728,22775728,150,148,21,20,1,1,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-4.html,Annotations on the Daodejing: The Junzi Is Not a Vessel — Paper 4 (Chapters 28–36),10.5281/zenodo.20127344,10.5281/zenodo.22775753,22775753,143,135,13,13,1,1,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-5.html,Annotations on the Daodejing: The Junzi Is Not a Vessel — Paper 5 (Chapters 37–45),10.5281/zenodo.20129184,10.5281/zenodo.22775764,22775764,139,137,13,13,3,3,5,5
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-6.html,Annotations on the Daodejing: The Junzi Is Not a Vessel — Paper 6 (Chapters 46–54),10.5281/zenodo.20131002,10.5281/zenodo.22775829,22775829,156,149,43,43,4,4,4,4
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-7.html,Commentary on the Daodejing: The Junzi Is Not an Instrument — Volume 7 (Chapters 55–63),10.5281/zenodo.20131989,10.5281/zenodo.22775864,22775864,150,147,21,21,1,1,6,6
2026-09-20,2026-09-20T07:30:58Z,papers/sae-relativity-p6.html,"SAE Relativity Series, Paper P6: The Kerr Black Hole under SAE — Helical Closure of the Axisymmetric Vacuum Geometry",10.5281/zenodo.20131992,10.5281/zenodo.20131993,20131993,124,123,49,49,124,123,49,49
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-8.html,Commentary on the Daodejing: Junzi-Bu-Qi — Volume 8 (Chapters 64–72),10.5281/zenodo.20133829,10.5281/zenodo.22775890,22775890,162,154,21,21,1,1,5,5
2026-09-20,2026-09-20T07:30:58Z,papers/sae-daodejing-9.html,"Commentary on the Daodejing: Junzi-Bu-Qi — Volume 9, Final Volume (Chapters 73–81)",10.5281/zenodo.20145192,10.5281/zenodo.22775905,22775905,130,127,17,16,2,2,5,5
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-8.html,SAE Information Theory P8 — The Spark on the Bridge: Minimum Autocatalytic Set as Bridge Measure Between 4DD and 5DD,10.5281/zenodo.20149210,10.5281/zenodo.20149211,20149211,129,128,59,56,129,128,59,56
2026-09-20,2026-09-20T07:30:58Z,papers/sae-relativity-p7.html,SAE Relativity Series P7: The Three-Tier Equivalence Principle under SAE,10.5281/zenodo.20153787,10.5281/zenodo.20153788,20153788,139,136,45,44,139,136,45,44
2026-09-20,2026-09-20T07:30:58Z,papers/sae-math-p1.html,The Architecture of SAE Mathematics: A Layer Articulation Schema and the Twofold Inexhaustibility of Mathematics and Its Frameworks,10.5281/zenodo.20153791,10.5281/zenodo.21551299,21551299,135,132,42,41,19,18,11,11
2026-09-20,2026-09-20T07:30:58Z,papers/sae-moral-law-7.html,SAE Moral Law Series · Paper 7: 15DD Phase Transition and the Historical Manifestation of Individual 15DD,10.5281/zenodo.20177415,10.5281/zenodo.20177416,20177416,135,134,52,50,135,134,52,50
2026-09-20,2026-09-20T07:30:58Z,papers/sae-methodology-10.html,Methodology Ten: The Four-fold Pattern (V2),10.5281/zenodo.20187591,10.5281/zenodo.21198739,21198739,136,135,45,45,43,42,17,17
2026-09-20,2026-09-20T07:30:58Z,papers/sae-math-p2.html,SAE Mathematics Paper 2: L₀ Mathematicality — Inevitability and Multi-Path Realisation,10.5281/zenodo.20199082,10.5281/zenodo.20199083,20199083,126,125,53,51,126,125,53,51
2026-09-20,2026-09-20T07:30:58Z,papers/sae-moral-law-8.html,SAE Moral Law Series · Paper 8: Collective 15DD and the Four-Stage Evolution of Community Form,10.5281/zenodo.20218248,10.5281/zenodo.20218249,20218249,131,130,42,40,131,130,42,40
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-9.html,SAE Information Theory IX: The H–I Floor Mapping and the 5DD Macro Bit,10.5281/zenodo.20225439,10.5281/zenodo.20225440,20225440,116,115,34,34,116,115,34,34
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p1.html,SAE Quantum Mechanics P1: The Pre-Closure Ontology,10.5281/zenodo.20252029,10.5281/zenodo.20252030,20252030,126,126,38,37,126,126,38,37
2026-09-20,2026-09-20T07:30:58Z,papers/sae-moral-law-9.html,SAE Moral Law Series · Paper 9: The Institutional Architecture of Mixed Reality,10.5281/zenodo.20262737,10.5281/zenodo.20262738,20262738,119,118,37,36,119,118,37,36
2026-09-20,2026-09-20T07:30:58Z,papers/sae-math-p3.html,SAE Mathematics Paper 3: Finite Algebraic Articulation of the Quantitative Dimension L₁,10.5281/zenodo.20266351,10.5281/zenodo.20266352,20266352,123,121,47,46,123,121,47,46
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p2.html,SAE Quantum Mechanics P2: Complex Amplitude as the Carrier of the Pre-Closure ρ-OR Realm,10.5281/zenodo.20277037,10.5281/zenodo.20277038,20277038,122,119,50,48,122,119,50,48
2026-09-20,2026-09-20T07:30:58Z,papers/sae-moral-law-0.html,SAE Moral Law Series · Paper 0: The Way of the Legislative Subject,10.5281/zenodo.20298413,10.5281/zenodo.20298414,20298414,125,124,46,46,125,124,46,46
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-10.html,SAE Information Theory X: 6D Information Processing and Productive Randomness,10.5281/zenodo.20298530,10.5281/zenodo.20298531,20298531,114,111,45,40,114,111,45,40
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p3.html,SAE QM Paper 3: ℏ as the L₁↔L₂ Symplectic-Conjugation Closure Signature of the SAE Physical-Quantity Ladder,10.5281/zenodo.20340595,10.5281/zenodo.20340596,20340596,112,110,44,44,112,110,44,44
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-prequel.html,SAE Power Series · Prequel: What Power Is Not · Shi,10.5281/zenodo.20368866,10.5281/zenodo.20384114,20384114,133,131,62,56,116,114,37,34
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p4.html,SAE QM Paper 4: Quantum Tunneling as Density Modulation of Pre-closure ρ-OR Multiplicity in 3DD-active Barrier Regions,10.5281/zenodo.20369138,10.5281/zenodo.20369139,20369139,113,111,53,50,113,111,53,50
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-11.html,SAE Information Theory XI: 7D Information Processing and Phenomenal Admission,10.5281/zenodo.20369231,10.5281/zenodo.20369232,20369232,124,122,55,51,124,122,55,51
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-1.html,SAE Power Series · Paper 1: On the Origin of Power · Shi,10.5281/zenodo.20370224,10.5281/zenodo.20384187,20384187,123,121,41,40,105,104,29,29
2026-09-20,2026-09-20T07:30:58Z,papers/untangling-zhuangzi.html,Untangling Zhuangzi · Forgetting in the Rivers and Lakes,10.5281/zenodo.20406836,10.5281/zenodo.20406837,20406837,129,126,38,37,129,126,38,37
2026-09-20,2026-09-20T07:30:58Z,papers/sae-llm-emergence.html,"How LLM Emergence Is Possible: SAE 16DD Ontology, BLR-mini Evidence, and the Non-Transferability of Human Subjectivity",10.5281/zenodo.20435628,10.5281/zenodo.20435629,20435629,111,110,63,55,111,110,63,55
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-2.html,SAE Power Series · Paper 2: On the Morphology of Power · Shi,10.5281/zenodo.20455221,10.5281/zenodo.20455222,20455222,113,108,43,39,113,108,43,39
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p5.html,SAE QM Paper 5: Self-as-an-End Ontological Articulation of Quantum Entanglement,10.5281/zenodo.20455398,10.5281/zenodo.20455399,20455399,113,110,39,36,113,110,39,36
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p6.html,SAE QM Paper 6: The Born Rule as the Algebraic Projection of Closure,10.5281/zenodo.20479658,10.5281/zenodo.20479659,20479659,107,106,41,41,107,106,41,41
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-3.html,SAE Power Series · Paper 3: On the Recognition of Power · Shi,10.5281/zenodo.20480134,10.5281/zenodo.20480135,20480135,106,105,37,33,106,105,37,33
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-12.html,SAE Information Theory XII: 11DD Memory and 12DD Prediction — The 8D Information Architecture,10.5281/zenodo.20480742,10.5281/zenodo.20480743,20480743,110,106,47,45,110,106,47,45
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-4.html,SAE Power Series · Paper 4: On the Limit of Power · Shi,10.5281/zenodo.20532998,10.5281/zenodo.20532999,20532999,92,91,32,31,92,91,32,31
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p7.html,Measurement: Forced Slot-Crossing and the Ontological Identity of the 4DD ρ-AND Closure Event,10.5281/zenodo.20533295,10.5281/zenodo.20533296,20533296,94,93,24,24,94,93,24,24
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-13.html,"SAE Information Theory XIII: 9D Information, the Processing at 13DD and the Unalterability of 14DD",10.5281/zenodo.20533431,10.5281/zenodo.20533432,20533432,96,94,29,28,96,94,29,28
2026-09-20,2026-09-20T07:30:58Z,papers/untangling-zhuangzi-outer-1.html,"Untangling Zhuangzi · Outer Chapters, Volume I (Exposition)",10.5281/zenodo.20578136,10.5281/zenodo.20578137,20578137,106,105,49,46,106,105,49,46
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-1.html,SAE Buddhist Interface Series I: The Ālayavijñāna–Seed System and the 15DD Four-fold Pattern,10.5281/zenodo.20579131,10.5281/zenodo.20579132,20579132,83,81,14,13,83,81,14,13
2026-09-20,2026-09-20T07:30:58Z,papers/untangling-zhuangzi-outer-2.html,"Untangling Zhuangzi · Outer Chapters, Volume II (Rectification)",10.5281/zenodo.20579135,10.5281/zenodo.20579136,20579136,93,91,21,20,93,91,21,20
2026-09-20,2026-09-20T07:30:58Z,papers/sae-info-theory-14.html,"SAE Information Theory XIV (Closing Paper): 15DD Information, the Other as an End",10.5281/zenodo.20581957,10.5281/zenodo.20581958,20581958,101,99,35,34,101,99,35,34
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-5.html,SAE Power Theory Series · Paper 5: On the Development of Power · Shi,10.5281/zenodo.20582210,10.5281/zenodo.20582211,20582211,109,107,46,41,109,107,46,41
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p8.html,Decoherence and the Emergence of the Classical,10.5281/zenodo.20587634,10.5281/zenodo.20587635,20587635,89,88,20,20,89,88,20,20
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p9.html,Pre-Closure Field Distribution: An Ontology of Quantum Field Theory and Its Interface with the Four Forces,10.5281/zenodo.20621492,10.5281/zenodo.20621493,20621493,80,79,18,18,80,79,18,18
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-2.html,SAE Buddhist Interface Series II: The Chisel-Construct Cycle and Non-Abiding,10.5281/zenodo.20635734,10.5281/zenodo.20635735,20635735,82,81,23,21,82,81,23,21
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-6.html,SAE Power Theory Series · Paper 6: On the Severing of Power · Shi,10.5281/zenodo.20647463,10.5281/zenodo.20647464,20647464,79,77,22,20,79,77,22,20
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-7.html,SAE Power Theory Series · Paper 7: On the Dissolution of Power · Shi,10.5281/zenodo.20685290,10.5281/zenodo.20685291,20685291,77,72,10,10,77,72,10,10
2026-09-20,2026-09-20T07:30:58Z,papers/sae-power-0.html,SAE Power Theory Series · Paper 0: The Power Machine and Its Shi,10.5281/zenodo.20707047,10.5281/zenodo.20707048,20707048,80,72,18,18,80,72,18,18
2026-09-20,2026-09-20T07:30:58Z,papers/untangling-zhuangzi-miscellaneous.html,Untangling Zhuangzi · Miscellaneous Chapters,10.5281/zenodo.20708990,10.5281/zenodo.20708991,20708991,74,73,31,30,74,73,31,30
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-3.html,Chisel and Emptiness: An Interface Analysis between Self-as-an-End and Madhyamaka / the Sanlun School,10.5281/zenodo.20724854,10.5281/zenodo.20724855,20724855,75,74,28,23,75,74,28,23
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-prequel.html,What Rights Are Not,10.5281/zenodo.20726894,10.5281/zenodo.20768153,20768153,86,83,31,31,69,67,20,20
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-1.html,On the Source and Spectrum of Rights,10.5281/zenodo.20743135,10.5281/zenodo.20768162,20768162,78,75,24,22,67,65,17,16
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-2.html,On the Thickness and Boundary of Basic Rights,10.5281/zenodo.20769253,10.5281/zenodo.20769254,20769254,68,67,20,18,68,67,20,18
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-4.html,Cultivation and the ‘Highest’: An Interface Analysis between Self-as-an-End and Tiantai Buddhism,10.5281/zenodo.20788850,10.5281/zenodo.20788851,20788851,43,42,14,14,43,42,14,14
2026-09-20,2026-09-20T07:30:58Z,papers/sae-blackhole-1.html,Area-Level Plateau and Self-Sufficient Window in a Frozen-Ledger Model,10.5281/zenodo.20913514,10.5281/zenodo.20913515,20913515,40,38,4,4,40,38,4,4
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-3.html,The Constitution and Withdrawal of Recognition-Based Rights,10.5281/zenodo.20993658,10.5281/zenodo.20993659,20993659,41,39,18,16,41,39,18,16
2026-09-20,2026-09-20T07:30:58Z,papers/sae-qm-p10.html,The Continuum Limit and the Path Integral: The Emergence of Classical Mechanics,10.5281/zenodo.21041072,10.5281/zenodo.21041073,21041073,44,40,4,4,44,40,4,4
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-4.html,The Interface and Transformation between Recognition-Based Rights and Power,10.5281/zenodo.21093939,10.5281/zenodo.21093940,21093940,42,41,9,9,42,41,9,9
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-5.html,Mutual Interpenetration and Non-Doubt: An Interface Analysis between Self-as-an-End and Huayan Buddhism,10.5281/zenodo.21201035,10.5281/zenodo.21201036,21201036,41,40,14,12,41,40,14,12
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-5.html,On the Limitation and Violation of Basic Rights,10.5281/zenodo.21212595,10.5281/zenodo.21212596,21212596,37,35,9,8,37,35,9,8
2026-09-20,2026-09-20T07:30:58Z,papers/sae-physics-1.html,Four-fold Nesting of the Physical-Quantity Ladder and a Placement Coordinate for Particles and Concepts,10.5281/zenodo.21227329,10.5281/zenodo.21909242,21909242,63,47,20,16,24,10,11,7
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-6.html,On the Cultivation and Diachronic Unfolding of Rights,10.5281/zenodo.21252863,10.5281/zenodo.21252864,21252864,34,33,16,15,34,33,16,15
2026-09-20,2026-09-20T07:30:58Z,papers/sae-cosmo-6.html,An Aether-Scalar-Tensor Structure for the Dark Sector from Dual-4DD Breathing,10.5281/zenodo.21267555,10.5281/zenodo.21267556,21267556,44,39,42,42,44,39,42,42
2026-09-20,2026-09-20T07:30:58Z,papers/sae-buddhist-6.html,Other-Power and No Outer Force: An Interface Analysis between Self-as-an-End and Pure Land Buddhism,10.5281/zenodo.21275410,10.5281/zenodo.21275411,21275411,28,27,14,12,28,27,14,12
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-0.html,On How Rights Presuppose No Duty,10.5281/zenodo.21285136,10.5281/zenodo.22655396,22655396,35,32,19,17,9,6,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-special.html,On Rights and Entitlements,10.5281/zenodo.21314907,10.5281/zenodo.21314908,21314908,35,31,20,17,35,31,20,17
2026-09-20,2026-09-20T07:30:58Z,papers/sae-cosmo-0.html,One Complete Cosmic Breath,10.5281/zenodo.21319569,10.5281/zenodo.21928507,21928507,61,47,25,20,34,20,22,17
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-prequel.html,What Value Is Not,10.5281/zenodo.21362575,10.5281/zenodo.21362576,21362576,30,28,8,7,30,28,8,7
2026-09-20,2026-09-20T07:30:58Z,papers/sae-cosmo-7.html,"The Single-Metric Realization Problem for Dual-4DD: A No-Go Group, an Internal-Wedge Candidate, and a Transition-Surface Imprint",10.5281/zenodo.21393334,10.5281/zenodo.21393335,21393335,25,24,4,4,25,24,4,4
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-1.html,On the Source of Value,10.5281/zenodo.21405207,10.5281/zenodo.21843968,21843968,28,25,14,14,7,5,2,2
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-2.html,On the Occurrence and Recognition of Value,10.5281/zenodo.21437038,10.5281/zenodo.21437039,21437039,25,22,3,3,25,22,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-first-critique.html,SAE: The First Critique,10.5281/zenodo.21439120,10.5281/zenodo.21439121,21439121,27,26,11,11,27,26,11,11
2026-09-20,2026-09-20T07:30:58Z,papers/sae-math-p4.html,"Complexification as an Articulation of L₂: Covering Structure, the Regular Period Core, and the Irregular Boundary",10.5281/zenodo.21466721,10.5281/zenodo.21570794,21570794,40,36,13,12,23,21,12,11
2026-09-20,2026-09-20T07:30:58Z,papers/sae-blackhole-2.html,"Update Incompatibility in Discrete Black-Hole Interiors: Three-Domain Separation, Orbit Dichotomy, and the Bridge Gap in Radial-Potential Lifting",10.5281/zenodo.21499053,10.5281/zenodo.21499054,21499054,20,18,1,1,20,18,1,1
2026-09-20,2026-09-20T07:30:58Z,papers/sae-blackhole-3.html,"Exclusion of Uniform Strict Potentials and Stratified Monotonicity in Discrete Black-Hole Interiors: Refuting the Same-Shell Bridge, Nested Observation Kernels, and the Release-Order Fork",10.5281/zenodo.21521760,10.5281/zenodo.21521761,21521761,16,14,2,2,16,14,2,2
2026-09-20,2026-09-20T07:30:58Z,papers/sae-math-p5.html,"The Articulation of L₃: Formal Systems, Computability, and the Arithmetical Sets",10.5281/zenodo.21538494,10.5281/zenodo.21538495,21538495,7,5,14,11,7,5,14,11
2026-09-20,2026-09-20T07:30:58Z,papers/sae-blackhole-4.html,"Angular Transport in Discrete Black-Hole Interiors: Process Accounts, Spin-Order Lattices, and the Rigid-Rotation Spectrum",10.5281/zenodo.21569768,10.5281/zenodo.21569769,21569769,13,11,11,10,13,11,11,10
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-3.html,On the Colonization of Value,10.5281/zenodo.21611154,10.5281/zenodo.21843955,21843955,22,19,4,4,11,10,2,2
2026-09-20,2026-09-20T07:30:58Z,papers/zfcrho74.html,"A Stage Closure of Papers L–LXXIII: A min-plus Capacity Constant, Centering Rigidity, and a Specification Audit",10.5281/zenodo.21714787,10.5281/zenodo.21714788,21714788,9,6,3,3,9,6,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-blackhole-5.html,Angular Information in Discrete Black-Hole Interiors: The Two-Way Split of Transfer-Level Information — One Exact Bit of Spin Sign and a Geometry-Bounded Amplitude,10.5281/zenodo.21803205,10.5281/zenodo.21803206,21803206,5,5,2,2,5,5,2,2
2026-09-20,2026-09-20T07:30:58Z,papers/sae-cosmo-8.html,"SAE-Bang-0: A Formal Boundary Model for the Big Bang with an Apparent-Horizon Capacity Cap, Cross-Domain Matching, and Thermal-History Acceptance",10.5281/zenodo.21909252,10.5281/zenodo.21909253,21909253,15,14,12,12,15,14,12,12
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-4.html,On the Dynamics of Value,10.5281/zenodo.22050204,10.5281/zenodo.22050205,22050205,6,5,6,6,6,5,6,6
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-5.html,On the Conflict of Value,10.5281/zenodo.22122819,10.5281/zenodo.22122820,22122820,14,13,6,6,14,13,6,6
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-6.html,On Value and the Other,10.5281/zenodo.22191071,10.5281/zenodo.22191072,22191072,7,5,4,4,7,5,4,4
2026-09-20,2026-09-20T07:30:58Z,papers/sae-value-0.html,"Interfacing with Existing Traditions, and the Prospect",10.5281/zenodo.22265396,10.5281/zenodo.22265397,22265397,6,4,3,3,6,4,3,3
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-1.html,The Half Outside the Boundary,10.5281/zenodo.22274847,10.5281/zenodo.22285276,22285276,9,7,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-2.html,Who Gave the Authorisation,10.5281/zenodo.22275260,10.5281/zenodo.22287307,22287307,10,7,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-3.html,The Hand Is Being Reworked by What It Holds,10.5281/zenodo.22285353,10.5281/zenodo.22287301,22287301,7,5,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-4.html,Four Permissions,10.5281/zenodo.22285486,10.5281/zenodo.22287296,22287296,7,5,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-5.html,That Position Is Left Empty,10.5281/zenodo.22285749,10.5281/zenodo.22287286,22287286,8,6,0,0,6,4,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-6.html,Prudence Is Not Cannot-Not,10.5281/zenodo.22286009,10.5281/zenodo.22287280,22287280,7,5,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-7.html,Which End Is the Boundary Set At,10.5281/zenodo.22286653,10.5281/zenodo.22287317,22287317,7,4,0,0,5,3,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-8.html,That Child,10.5281/zenodo.22287173,10.5281/zenodo.22287174,22287174,7,4,0,0,7,4,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-war-interface-conclusion.html,Conclusion,10.5281/zenodo.22287334,10.5281/zenodo.22287335,22287335,6,2,0,0,6,2,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-conflict-treatise.html,SAE Conflict Treatise: How Subjecthood Is Not Swallowed by Conflict Itself,10.5281/zenodo.22313628,10.5281/zenodo.22313629,22313629,6,5,0,0,6,5,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-meaning-1.html,What Kind of Relation Meaning Is,10.5281/zenodo.22652134,10.5281/zenodo.22729769,22729769,8,7,4,4,3,2,1,1
2026-09-20,2026-09-20T07:30:58Z,papers/sae-analects-intro.html,One Who Cultivates,10.5281/zenodo.22656169,10.5281/zenodo.22656170,22656170,6,5,6,6,6,5,6,6
2026-09-20,2026-09-20T07:30:58Z,papers/sae-analects-1.html,Part I · The Instrument,10.5281/zenodo.22656207,10.5281/zenodo.22656208,22656208,6,5,18,18,6,5,18,18
2026-09-20,2026-09-20T07:30:58Z,papers/sae-analects-2.html,Part II · The Man Who Would Not Be a Sage,10.5281/zenodo.22656223,10.5281/zenodo.22656224,22656224,6,5,5,5,6,5,5,5
2026-09-20,2026-09-20T07:30:58Z,papers/sae-analects-3.html,Part III · In the Room,10.5281/zenodo.22656232,10.5281/zenodo.22656233,22656233,5,4,7,7,5,4,7,7
2026-09-20,2026-09-20T07:30:58Z,papers/sae-analects-4.html,Part IV · What Was Built in His Name,10.5281/zenodo.22656242,10.5281/zenodo.22656243,22656243,6,5,5,5,6,5,5,5
2026-09-20,2026-09-20T07:30:58Z,papers/sae-meaning-2.html,The Finite Bearer's Carrying-Forward,10.5281/zenodo.22713651,10.5281/zenodo.22713652,22713652,8,5,0,0,8,5,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-meaning-3.html,The Half That Is Not Mine to Settle,10.5281/zenodo.22731235,10.5281/zenodo.22731236,22731236,7,4,1,1,7,4,1,1
2026-09-20,2026-09-20T07:30:58Z,papers/sae-meaning-4.html,The Carrier's Boundary,10.5281/zenodo.22738709,10.5281/zenodo.22738710,22738710,6,4,1,1,6,4,1,1
2026-09-20,2026-09-20T07:30:58Z,papers/sae-meaning-0.html,The Jurisdiction of the Question of Meaning,10.5281/zenodo.22802041,10.5281/zenodo.22802042,22802042,4,3,6,6,4,3,6,6
2026-09-20,2026-09-20T07:30:58Z,papers/sae-methodology-00e.html,Remainder: A Portable Method,10.5281/zenodo.22849616,10.5281/zenodo.22849617,22849617,3,2,0,0,3,2,0,0
2026-09-20,2026-09-20T07:30:58Z,papers/sae-rights-accountability.html,On Accountability · Wei,10.5281/zenodo.22853810,10.5281/zenodo.22853811,22853811,0,0,0,0,0,0,0,0
2026-09-21,2026-09-21T07:51:15Z,papers/paper1.html,"Systems, Emergence, and the Conditions of Personhood",10.5281/zenodo.18528812,10.5281/zenodo.22683032,22683032,484,465,215,192,7,7,3,3
2026-09-21,2026-09-21T07:51:15Z,papers/paper2.html,Internal Colonization and the Reconstruction of Subjecthood,10.5281/zenodo.18666588,10.5281/zenodo.18666645,18666645,348,338,139,128,323,315,133,122
2026-09-21,2026-09-21T07:51:15Z,papers/paper3.html,The Complete Self-as-an-End Framework,10.5281/zenodo.18727326,10.5281/zenodo.18727327,18727327,410,394,170,153,410,394,170,153
2026-09-21,2026-09-21T07:51:15Z,papers/applied1.html,The Subjectivity Crisis in the Age of AI,10.5281/zenodo.18737475,10.5281/zenodo.18737476,18737476,752,712,355,296,752,712,355,296
2026-09-21,2026-09-21T07:51:15Z,papers/aesthetics.html,Aesthetics as a Structural Field of Subject-Conditions,10.5281/zenodo.18748930,10.5281/zenodo.21185992,21185992,197,196,62,62,7,7,2,2
2026-09-21,2026-09-21T07:51:15Z,papers/art-history.html,Art History Application: Aesthetics and the SAE Framework,10.5281/zenodo.18775061,10.5281/zenodo.18775062,18775062,208,208,55,55,208,208,55,55
2026-09-21,2026-09-21T07:51:15Z,papers/paper4.html,"How Is Subjecthood Possible: Symmetry, Negativity, and Subjecthood",10.5281/zenodo.18777363,10.5281/zenodo.18777364,18777364,210,209,90,89,210,209,90,89
2026-09-21,2026-09-21T07:51:15Z,papers/cosmological.html,Causality and Remainder: A Cosmological Physics Application,10.5281/zenodo.18779122,10.5281/zenodo.18779123,18779123,179,178,60,56,179,178,60,56
2026-09-21,2026-09-21T07:51:15Z,papers/philosophy-application.html,Philosophy as Subject-Activity: A Philosophical Application of the Self-as-an-End Framework,10.5281/zenodo.18779381,10.5281/zenodo.18779382,18779382,226,225,74,71,226,225,74,71
2026-09-21,2026-09-21T07:51:15Z,papers/mathematics-chisel.html,Mathematics as Second-Order Chisel: A Philosophy of Mathematics,10.5281/zenodo.18792944,10.5281/zenodo.18792945,18792945,185,184,66,62,185,184,66,62
2026-09-21,2026-09-21T07:51:15Z,papers/physics-chisel.html,Physics as Third-Order Chisel,10.5281/zenodo.18793537,10.5281/zenodo.18793538,18793538,181,179,59,59,181,179,59,59
2026-09-21,2026-09-21T07:51:15Z,papers/dynamics-chisel.html,Dynamics as Fourth-Order Chisel: A Philosophy of Causality,10.5281/zenodo.18799131,10.5281/zenodo.18799132,18799132,191,187,49,48,191,187,49,48
2026-09-21,2026-09-21T07:51:15Z,papers/life-5d-8d.html,From Replication to Prediction: The Chisel-Construct Cycle of Life (5D–8D) (V2.1),10.5281/zenodo.18807375,10.5281/zenodo.20194477,20194477,224,224,152,151,130,130,76,76
2026-09-21,2026-09-21T07:51:15Z,papers/living-toward-death.html,From Self-Awareness to Non Dubito: Completing Kant (9D–10D) (V2.4),10.5281/zenodo.18808584,10.5281/zenodo.20199606,20199606,240,239,99,97,123,123,41,40
